Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"0.61113","37.58021","36.68100"
"0.61137","37.60534","36.70100"
"0.61157","37.62459","36.72100"
"0.61178","37.56174","36.74100"
"0.61199","37.43273","36.75800"
"0.61220","37.36047","36.77800"
"0.61246","37.35862","36.79800"
"0.61283","37.38362","36.81800"
"0.61330","37.41657","36.83800"
"0.61380","37.45332","36.85800"
"0.61423","37.49147","36.87800"
"0.61451","37.52539","36.89800"
"0.61473","37.54978","36.91800"
"0.61501","37.56704","36.93800"
"0.61539","37.58554","36.95800"
"0.61581","37.61089","36.97800"
"0.61621","37.64182","36.99800"
"0.61649","37.67234","37.01800"
"0.61666","37.69541","37.03800"
"0.61687","37.71050","37.05800"
"0.61716","37.72485","37.07800"
"0.61750","37.74386","37.09800"
"0.61789","37.76816","37.11800"
"0.61836","37.79754","37.13800"
"0.61888","37.83216","37.15800"
"0.61940","37.87119","37.17800"
"0.61975","37.90946","37.19800"
"0.62002","37.93907","37.21800"
"0.62032","37.96071","37.23800"
"0.62067","37.97793","37.25800"
"0.62105","37.99930","37.27800"
"0.62137","38.02552","37.29800"
"0.62160","38.05007","37.31800"
"0.62179","38.06882","37.33800"
"0.62197","38.08214","37.35800"
"0.62221","38.09243","37.37800"
"0.62245","38.10617","37.39800"
"0.62274","38.12274","37.41800"
"0.62314","38.14301","37.43800"
"0.62362","38.17022","37.45800"
"0.62411","38.20420","37.47800"
"0.62451","38.24009","37.49800"
"0.62477","38.27132","37.51800"
"0.62501","38.29348","37.53800"
"0.62534","38.31187","37.55800"
"0.62573","38.33345","37.57800"
"0.62614","38.36062","37.59800"
"0.62651","38.39054","37.61800"
"0.62673","38.41768","37.63800"
"0.62690","38.43623","37.65800"
"0.62715","38.44952","37.67800"
"0.62746","38.46564","37.69800"
"0.62782","38.48711","37.71800"
"0.62824","38.51279","37.73800"
"0.62874","38.54362","37.75800"
"0.62928","38.58027","37.77800"
"0.62973","38.61995","37.79800"
"0.63003","38.65443","37.81800"
"0.63033","38.68024","37.83800"
"0.63065","38.70190","37.85800"
"0.63100","38.72432","37.87800"
"0.63132","38.74847","37.89800"
"0.63161","38.77202","37.91800"
"0.63185","38.79350","37.93800"
"0.63207","38.81130","37.95800"
"0.63231","38.82679","37.97800"
"0.63257","38.84255","37.99800"
"0.63283","38.86027","38.01800"
"0.63313","38.87945","38.03800"
"0.63355","38.90166","38.05800"
"0.63404","38.93071","38.07800"
"0.63450","38.96607","38.09800"
"0.63483","39.00097","38.11800"
"0.63506","39.02788","38.13800"
"0.63534","39.04683","38.15800"
"0.63569","39.06478","38.17800"
"0.63610","39.08818","38.19800"
"0.63651","39.11720","38.21800"
"0.63683","39.14742","38.23800"
"0.63700","39.17151","38.25800"
"0.63723","39.18707","38.27800"
"0.63754","39.20212","38.29800"
"0.63789","39.22236","38.31800"
"0.63828","39.24749","38.33800"
"0.63870","39.27602","38.35800"
"0.63917","39.30708","38.37800"
"0.63967","39.34147","38.39800"
"0.64001","39.37682","38.41800"
"0.64013","39.15446","38.42700"
"0.64016","38.88690","38.42800"
"0.64022","38.49677","38.42900"
"0.64032","37.98924","38.43000"
"0.64047","37.37580","38.43100"
"0.64066","36.66946","38.43200"
"0.64091","35.88267","38.43300"
"0.64119","35.02651","38.43400"
"0.64149","34.11071","38.43500"
"0.64181","33.14400","38.43600"
"0.64215","32.13432","38.43700"
"0.64249","31.08911","38.43800"
"0.64284","30.01526","38.43900"
"0.64321","28.91921","38.44000"
"0.64358","27.80697","38.44100"
"0.64396","26.68415","38.44200"
"0.64434","25.55591","38.44300"
"0.64472","24.42697","38.44400"
"0.64510","23.30164","38.44500"
