Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"2.08262","26.34361","41.68000"
"2.08386","26.34524","41.70000"
"2.08483","26.34741","41.72000"
"2.08557","26.34482","41.74000"
"2.08649","26.33737","41.76000"
"2.08751","26.33090","41.78000"
"2.08853","26.32702","41.80000"
"2.08951","26.32481","41.82000"
"2.09032","26.32149","41.84000"
"2.09131","26.31571","41.86000"
"2.09254","26.31212","41.88000"
"2.09382","26.31334","41.90000"
"2.09488","26.31635","41.92000"
"2.09563","26.31560","41.94000"
"2.09649","26.30895","41.96000"
"2.09748","26.30204","41.98000"
"2.09848","26.29742","42.00000"
"2.09952","26.29444","42.02000"
"2.10036","26.29172","42.04000"
"2.10129","26.28674","42.06000"
"2.10249","26.28244","42.08000"
"2.10374","26.28266","42.10000"
"2.10487","26.28551","42.12000"
"2.10566","26.28599","42.14000"
"2.10649","26.28028","42.16000"
"2.10750","26.27332","42.18000"
"2.10850","26.26876","42.20000"
"2.10953","26.26572","42.22000"
"2.11040","26.26329","42.24000"
"2.11128","26.25841","42.26000"
"2.11242","26.25323","42.28000"
"2.11368","26.25257","42.30000"
"2.11487","26.25552","42.32000"
"2.11571","26.25689","42.34000"
"2.11647","26.25225","42.36000"
"2.11744","26.24467","42.38000"
"2.11845","26.23931","42.40000"
"2.11951","26.23633","42.42000"
"2.12043","26.23433","42.44000"
"2.12128","26.23051","42.46000"
"2.12238","26.22513","42.48000"
"2.12362","26.22321","42.50000"
"2.12485","26.22493","42.52000"
"2.12578","26.22745","42.54000"
"2.12653","26.22478","42.56000"
"2.12748","26.21769","42.58000"
"2.12851","26.21183","42.60000"
"2.12956","26.20843","42.62000"
"2.13051","26.20647","42.64000"
"2.13134","26.20282","42.66000"
"2.13237","26.19719","42.68000"
"2.13359","26.19431","42.70000"
"2.13482","26.19550","42.72000"
"2.13581","26.19759","42.74000"
"2.13654","26.19528","42.76000"
"2.13744","26.18791","42.78000"
"2.13846","26.18154","42.80000"
"2.13949","26.17808","42.82000"
"2.14052","26.17626","42.84000"
"2.14135","26.17384","42.86000"
"2.14229","26.16837","42.88000"
"2.14349","26.16400","42.90000"
"2.14473","26.16418","42.92000"
"2.14585","26.16699","42.94000"
"2.14665","26.16737","42.96000"
"2.14749","26.16207","42.98000"
"2.14849","26.15513","43.00000"
"2.14950","26.15079","43.02000"
"2.15053","26.14858","43.04000"
"2.15137","26.14630","43.06000"
"2.15226","26.14118","43.08000"
"2.15342","26.13607","43.10000"
"2.15468","26.13548","43.12000"
"2.15587","26.13837","43.14000"
"2.15671","26.14002","43.16000"
"2.15751","26.13553","43.18000"
"2.15850","26.12865","43.20000"
"2.15950","26.12374","43.22000"
"2.16055","26.12091","43.24000"
"2.16143","26.11874","43.26000"
"2.16228","26.11427","43.28000"
"2.16341","26.10895","43.30000"
"2.16467","26.10766","43.32000"
"2.16590","26.11033","43.34000"
"2.16678","26.11297","43.36000"
"2.16752","26.10935","43.38000"
"2.16846","26.10183","43.40000"
"2.16944","26.09590","43.42000"
"2.17047","26.09218","43.44000"
"2.17143","26.08988","43.46000"
"2.17229","26.08632","43.48000"
"2.17335","26.08145","43.50000"
"2.17461","26.07938","43.52000"
"2.17588","26.08158","43.54000"
"2.17685","26.08470","43.56000"
"2.17758","26.08290","43.58000"
"2.17847","26.07582","43.60000"
"2.17948","26.06933","43.62000"
"2.18052","26.06528","43.64000"
"2.18151","26.06315","43.66000"
"2.18233","26.06022","43.68000"
"2.18331","26.05480","43.70000"
"2.18453","26.05139","43.72000"
"2.18582","26.05241","43.74000"
"2.18688","26.05590","43.76000"
"2.18759","26.05565","43.78000"
"2.18843","26.04902","43.80000"
"2.18945","26.04190","43.82000"
"2.19049","26.03781","43.84000"
"2.19152","26.03582","43.86000"
"2.19235","26.03350","43.88000"
"2.19326","26.02848","43.90000"
"2.19443","26.02399","43.92000"
"2.19570","26.02427","43.94000"
"2.19685","26.02785","43.96000"
"2.19764","26.02929","43.98000"
"2.19846","26.02407","44.00000"
"2.19946","26.01696","44.02000"
"2.20047","26.01285","44.04000"
"2.20151","26.01064","44.06000"
"2.20238","26.00859","44.08000"
"2.20328","26.00414","44.10000"
"2.20445","26.00007","44.12000"
"2.20570","26.00036","44.14000"
"2.20689","26.00384","44.16000"
"2.20773","26.00552","44.18000"
"2.20850","26.00123","44.20000"
"2.20949","25.99389","44.22000"
"2.21051","25.98880","44.24000"
"2.21156","25.98642","44.26000"
"2.21245","25.98474","44.28000"
"2.21330","25.98054","44.30000"
"2.21440","25.97558","44.32000"
"2.21564","25.97417","44.34000"
"2.21688","25.97663","44.36000"
"2.21779","25.97935","44.38000"
"2.21854","25.97625","44.40000"
"2.21950","25.96920","44.42000"
"2.22049","25.96371","44.44000"
"2.22151","25.96006","44.46000"
"2.22244","25.95791","44.48000"
"2.22327","25.95405","44.50000"
"2.22432","25.94864","44.52000"
"2.22557","25.94624","44.54000"
"2.22684","25.94869","44.56000"
"2.22784","25.95244","44.58000"
"2.22860","25.95126","44.60000"
"2.22953","25.94485","44.62000"
"2.23052","25.93881","44.64000"
"2.23155","25.93524","44.66000"
"2.23252","25.93314","44.68000"
"2.23333","25.92979","44.70000"
"2.23430","25.92448","44.72000"
"2.23552","25.92106","44.74000"
"2.23679","25.92232","44.76000"
"2.23786","25.92591","44.78000"
"2.23861","25.92598","44.80000"
"2.23947","25.92012","44.82000"
"2.24046","25.91342","44.84000"
"2.24146","25.90924","44.86000"
"2.24248","25.90697","44.88000"
"2.24332","25.90458","44.90000"
"2.24425","25.89979","44.92000"
"2.24546","25.89593","44.94000"
"2.24672","25.89661","44.96000"
"2.24784","25.90016","44.98000"
"2.24862","25.90100","45.00000"
"2.24945","25.89565","45.02000"
"2.25046","25.88913","45.04000"
"2.25148","25.88509","45.06000"
"2.25254","25.88320","45.08000"
"2.25341","25.88183","45.10000"
"2.25431","25.87775","45.12000"
"2.25549","25.87365","45.14000"
"2.25675","25.87371","45.16000"
"2.25791","25.87705","45.18000"
"2.25870","25.87853","45.20000"
"2.25947","25.87350","45.22000"
"2.26044","25.86574","45.24000"
"2.26144","25.86059","45.26000"
"2.26251","25.85797","45.28000"
"2.26343","25.85662","45.30000"
"2.26429","25.85313","45.32000"
"2.26542","25.84853","45.34000"
"2.26668","25.84777","45.36000"
"2.26790","25.85072","45.38000"
"2.26877","25.85338","45.40000"
"2.26952","25.84975","45.42000"
"2.27047","25.84227","45.44000"
"2.27148","25.83667","45.46000"
"2.27255","25.83384","45.48000"
"2.27350","25.83270","45.50000"
"2.27434","25.82938","45.52000"
"2.27542","25.82452","45.54000"
"2.27665","25.82291","45.56000"
"2.27785","25.82494","45.58000"
"2.27876","25.82723","45.60000"
"2.27947","25.82415","45.62000"
"2.28041","25.81637","45.64000"
"2.28144","25.81059","45.66000"
"2.28249","25.80781","45.68000"
"2.28347","25.80664","45.70000"
"2.28431","25.80429","45.72000"
"2.28532","25.79945","45.74000"
"2.28653","25.79687","45.76000"
"2.28776","25.79838","45.78000"
"2.28879","25.80127","45.80000"
"2.28955","25.80036","45.82000"
"2.29045","25.79462","45.84000"
"2.29147","25.78902","45.86000"
"2.29251","25.78591","45.88000"
"2.29351","25.78451","45.90000"
"2.29433","25.78195","45.92000"
"2.29529","25.77696","45.94000"
"2.29652","25.77361","45.96000"
"2.29779","25.77496","45.98000"
"2.29888","25.77867","46.00000"
"2.29962","25.77914","46.02000"
"2.30046","25.77312","46.04000"
"2.30148","25.76608","46.06000"
"2.30250","25.76220","46.08000"
"2.30355","25.76040","46.10000"
"2.30439","25.75866","46.12000"
"2.30528","25.75415","46.14000"
"2.30644","25.74950","46.16000"
"2.30770","25.74916","46.18000"
"2.30887","25.75241","46.20000"
"2.30969","25.75425","46.22000"
"2.31049","25.74992","46.24000"
"2.31148","25.74290","46.26000"
"2.31247","25.73804","46.28000"
"2.31354","25.73547","46.30000"
"2.31444","25.73382","46.32000"
"2.31531","25.73020","46.34000"
"2.31644","25.72608","46.36000"
"2.31770","25.72532","46.38000"
"2.31890","25.72817","46.40000"
"2.31976","25.73068","46.42000"
"2.32052","25.72722","46.44000"
"2.32148","25.71996","46.46000"
"2.32249","25.71466","46.48000"
"2.32355","25.71198","46.50000"
"2.32447","25.71069","46.52000"
"2.32530","25.70728","46.54000"
"2.32638","25.70212","46.56000"
"2.32762","25.70040","46.58000"
"2.32886","25.70290","46.60000"
"2.32979","25.70601","46.62000"
"2.33051","25.70365","46.64000"
"2.33142","25.69640","46.66000"
"2.33242","25.69037","46.68000"
"2.33346","25.68714","46.70000"
"2.33446","25.68570","46.72000"
"2.33531","25.68352","46.74000"
"2.33633","25.67915","46.76000"
"2.33757","25.67701","46.78000"
"2.33880","25.67929","46.80000"
"2.33980","25.68249","46.82000"
"2.34052","25.68091","46.84000"
"2.34137","25.67379","46.86000"
"2.34242","25.66733","46.88000"
"2.34347","25.66454","46.90000"
"2.34452","25.66394","46.92000"
"2.34537","25.66249","46.94000"
"2.34632","25.65812","46.96000"
"2.34751","25.65470","46.98000"
"2.34876","25.65568","47.00000"
"2.34986","25.65891","47.02000"
"2.35064","25.65941","47.04000"
"2.35147","25.65436","47.06000"
"2.35249","25.64810","47.08000"
"2.35352","25.64442","47.10000"
"2.35457","25.64274","47.12000"
"2.35543","25.64125","47.14000"
"2.35631","25.63708","47.16000"
"2.35746","25.63255","47.18000"
"2.35872","25.63234","47.20000"
"2.35990","25.63567","47.22000"
"2.36072","25.63745","47.24000"
"2.36150","25.63321","47.26000"
"2.36249","25.62603","47.28000"
"2.36351","25.62113","47.30000"
"2.36457","25.61899","47.32000"
"2.36545","25.61773","47.34000"
"2.36627","25.61370","47.36000"
"2.36736","25.60824","47.38000"
"2.36861","25.60659","47.40000"
"2.36986","25.60952","47.42000"
"2.37081","25.61329","47.44000"
"2.37156","25.61143","47.46000"
"2.37250","25.60492","47.48000"
"2.37349","25.59950","47.50000"
"2.37452","25.59646","47.52000"
"2.37548","25.59471","47.54000"
"2.37630","25.59173","47.56000"
"2.37734","25.58686","47.58000"
"2.37858","25.58481","47.60000"
"2.37983","25.58734","47.62000"
"2.38084","25.59101","47.64000"
"2.38157","25.59015","47.66000"
"2.38246","25.58394","47.68000"
"2.38347","25.57821","47.70000"
"2.38450","25.57498","47.72000"
"2.38549","25.57349","47.74000"
"2.38632","25.57132","47.76000"
"2.38729","25.56667","47.78000"
"2.38853","25.56371","47.80000"
"2.38982","25.56567","47.82000"
"2.39089","25.56982","47.84000"
"2.39163","25.57025","47.86000"
"2.39245","25.56420","47.88000"
"2.39344","25.55689","47.90000"
"2.39447","25.55264","47.92000"
"2.39553","25.55127","47.94000"
"2.39640","25.55020","47.96000"
"2.39732","25.54648","47.98000"
"2.39850","25.54262","48.00000"
"2.39978","25.54339","48.02000"
"2.40092","25.54747","48.04000"
"2.40168","25.54876","48.06000"
"2.40245","25.54354","48.08000"
"2.40345","25.53636","48.10000"
"2.40450","25.53217","48.12000"
"2.40557","25.53082","48.14000"
"2.40644","25.52984","48.16000"
"2.40728","25.52580","48.18000"
"2.40841","25.52088","48.20000"
"2.40966","25.52012","48.22000"
"2.41087","25.52338","48.24000"
"2.41172","25.52630","48.26000"
"2.41248","25.52315","48.28000"
"2.41345","25.51623","48.30000"
"2.41448","25.51145","48.32000"
"2.41555","25.50942","48.34000"
"2.41648","25.50855","48.36000"
"2.41732","25.50554","48.38000"
"2.41839","25.50086","48.40000"
"2.41962","25.49945","48.42000"
"2.42084","25.50238","48.44000"
"2.42177","25.50562","48.46000"
"2.42252","25.50343","48.48000"
"2.42346","25.49671","48.50000"
"2.42451","25.49171","48.52000"
"2.42556","25.48987","48.54000"
"2.42650","25.48923","48.56000"
"2.42730","25.48647","48.58000"
"2.42831","25.48106","48.60000"
"2.42954","25.47856","48.62000"
"2.43082","25.48094","48.64000"
"2.43185","25.48518","48.66000"
"2.43261","25.48496","48.68000"
"2.43350","25.47917","48.70000"
"2.43451","25.47363","48.72000"
"2.43552","25.47077","48.74000"
"2.43650","25.46927","48.76000"
"2.43732","25.46675","48.78000"
"2.43828","25.46187","48.80000"
"2.43949","25.45877","48.82000"
"2.44075","25.46028","48.84000"
"2.44185","25.46433","48.86000"
"2.44262","25.46472","48.88000"
"2.44349","25.45928","48.90000"
"2.44450","25.45331","48.92000"
"2.44551","25.44979","48.94000"
"2.44654","25.44823","48.96000"
"2.44736","25.44640","48.98000"
"2.44826","25.44181","49.00000"
"2.44944","25.43775","49.02000"
"2.45073","25.43840","49.04000"
"2.45190","25.44277","49.06000"
"2.45271","25.44512","49.08000"
"2.45352","25.44099","49.10000"
"2.45451","25.43483","49.12000"
"2.45550","25.43080","49.14000"
"2.45654","25.42863","49.16000"
"2.45740","25.42716","49.18000"
"2.45825","25.42321","49.20000"
"2.45938","25.41819","49.22000"
"2.46064","25.41769","49.24000"
"2.46184","25.42124","49.26000"
"2.46271","25.42420","49.28000"
"2.46349","25.42150","49.30000"
"2.46448","25.41518","49.32000"
"2.46548","25.41114","49.34000"
"2.46654","25.40903","49.36000"
"2.46745","25.40806","49.38000"
"2.46830","25.40497","49.40000"
"2.46940","25.40070","49.42000"
"2.47064","25.39966","49.44000"
"2.47185","25.40279","49.46000"
"2.47275","25.40620","49.48000"
"2.47348","25.40389","49.50000"
"2.47442","25.39708","49.52000"
"2.47546","25.39216","49.54000"
"2.47654","25.39013","49.56000"
"2.47751","25.39014","49.58000"
"2.47833","25.38801","49.60000"
"2.47936","25.38330","49.62000"
"2.48058","25.38108","49.64000"
"2.48183","25.38337","49.66000"
"2.48281","25.38701","49.68000"
"2.48354","25.38608","49.70000"
"2.48444","25.37960","49.72000"
"2.48546","25.37362","49.74000"
"2.48652","25.37070","49.76000"
"2.48752","25.36979","49.78000"
"2.48835","25.36780","49.80000"
"2.48934","25.36336","49.82000"
"2.49056","25.36124","49.84000"
"2.49180","25.36334","49.86000"
"2.49284","25.36695","49.88000"
"2.49358","25.36658","49.90000"
"2.49447","25.36070","49.92000"
"2.49551","25.35500","49.94000"
"2.49654","25.35227","49.96000"
"2.49755","25.35128","49.98000"
"2.49837","25.34957","50.00000"
"2.49930","25.34505","50.02000"
"2.50048","25.34176","50.04000"
"2.50173","25.34297","50.06000"
"2.50285","25.34651","50.08000"
"2.50363","25.34758","50.10000"
"2.50447","25.34266","50.12000"
"2.50548","25.33637","50.14000"
"2.50649","25.33296","50.16000"
"2.50753","25.33152","50.18000"
"2.50836","25.33022","50.20000"
"2.50923","25.32592","50.22000"
"2.51039","25.32173","50.24000"
"2.51165","25.32199","50.26000"
"2.51285","25.32597","50.28000"
"2.51370","25.32898","50.30000"
"2.51450","25.32593","50.32000"
"2.51551","25.32013","50.34000"
"2.51652","25.31649","50.36000"
"2.51755","25.31466","50.38000"
"2.51842","25.31345","50.40000"
"2.51925","25.30962","50.42000"
"2.52036","25.30458","50.44000"
"2.52163","25.30392","50.46000"
"2.52286","25.30744","50.48000"
"2.52376","25.31119","50.50000"
"2.52452","25.30928","50.52000"
"2.52548","25.30298","50.54000"
"2.52648","25.29825","50.56000"
"2.52754","25.29573","50.58000"
"2.52850","25.29494","50.60000"
"2.52933","25.29258","50.62000"
"2.53038","25.28815","50.64000"
"2.53161","25.28661","50.66000"
"2.53285","25.28903","50.68000"
"2.53382","25.29232","50.70000"
"2.53456","25.29112","50.72000"
"2.53548","25.28504","50.74000"
"2.53650","25.27975","50.76000"
"2.53753","25.27700","50.78000"
"2.53852","25.27594","50.80000"
"2.53933","25.27336","50.82000"
"2.54031","25.26860","50.84000"
"2.54155","25.26588","50.86000"
"2.54283","25.26817","50.88000"
"2.54388","25.27261","50.90000"
"2.54460","25.27295","50.92000"
"2.54545","25.26672","50.94000"
"2.54645","25.26005","50.96000"
"2.54748","25.25665","50.98000"
"2.54851","25.25546","51.00000"
"2.54935","25.25395","51.02000"
"2.55027","25.24946","51.04000"
"2.55147","25.24598","51.06000"
"2.55273","25.24746","51.08000"
"2.55386","25.25137","51.10000"
"2.55464","25.25309","51.12000"
"2.55545","25.24833","51.14000"
"2.55646","25.24186","51.16000"
"2.55748","25.23826","51.18000"
"2.55854","25.23690","51.20000"
"2.55942","25.23622","51.22000"
"2.56031","25.23293","51.24000"
"2.56146","25.22924","51.26000"
"2.56271","25.22965","51.28000"
"2.56388","25.23355","51.30000"
"2.56471","25.23608","51.32000"
"2.56546","25.23216","51.34000"
"2.56645","25.22513","51.36000"
"2.56747","25.22075","51.38000"
"2.56853","25.21897","51.40000"
"2.56945","25.21825","51.42000"
"2.57029","25.21538","51.44000"
"2.57137","25.21093","51.46000"
"2.57261","25.20991","51.48000"
"2.57385","25.21316","51.50000"
"2.57479","25.21671","51.52000"
"2.57553","25.21495","51.54000"
"2.57646","25.20843","51.56000"
"2.57747","25.20317","51.58000"
"2.57852","25.20083","51.60000"
"2.57948","25.19993","51.62000"
"2.58030","25.19741","51.64000"
"2.58132","25.19289","51.66000"
"2.58258","25.19103","51.68000"
"2.58385","25.19394","51.70000"
"2.58488","25.19816","51.72000"
"2.58563","25.19798","51.74000"
"2.58651","25.19256","51.76000"
"2.58750","25.18712","51.78000"
"2.58851","25.18372","51.80000"
"2.58952","25.18217","51.82000"
"2.59034","25.18032","51.84000"
"2.59130","25.17615","51.86000"
"2.59252","25.17319","51.88000"
"2.59378","25.17516","51.90000"
"2.59488","25.17980","51.92000"
"2.59565","25.18105","51.94000"
"2.59647","25.17606","51.96000"
"2.59746","25.16949","51.98000"
"2.59846","25.16560","52.00000"
"2.59951","25.16409","52.02000"
"2.60038","25.16312","52.04000"
"2.60127","25.15971","52.06000"
"2.60243","25.15621","52.08000"
"2.60368","25.15671","52.10000"
"2.60486","25.16081","52.12000"
"2.60567","25.16352","52.14000"
"2.60643","25.15968","52.16000"
"2.60741","25.15309","52.18000"
"2.60844","25.14884","52.20000"
"2.60952","25.14730","52.22000"
"2.61044","25.14724","52.24000"
"2.61129","25.14471","52.26000"
"2.61240","25.14088","52.28000"
"2.61366","25.14054","52.30000"
"2.61489","25.14441","52.32000"
"2.61577","25.14812","52.34000"
"2.61649","25.14572","52.36000"
"2.61743","25.13894","52.38000"
"2.61845","25.13408","52.40000"
"2.61951","25.13209","52.42000"
"2.62047","25.13170","52.44000"
"2.62131","25.12978","52.46000"
"2.62237","25.12560","52.48000"
"2.62361","25.12434","52.50000"
"2.62487","25.12739","52.52000"
"2.62584","25.13161","52.54000"
"2.62657","25.13060","52.56000"
"2.62748","25.12437","52.58000"
"2.62850","25.11903","52.60000"
"2.62954","25.11632","52.62000"
"2.63051","25.11552","52.64000"
"2.63134","25.11353","52.66000"
"2.63233","25.10911","52.68000"
"2.63355","25.10689","52.70000"
"2.63480","25.10968","52.72000"
"2.63584","25.11426","52.74000"
"2.63657","25.11420","52.76000"
"2.63743","25.10803","52.78000"
"2.63846","25.10192","52.80000"
"2.63950","25.09947","52.82000"
"2.64053","25.09897","52.84000"
"2.64135","25.09771","52.86000"
"2.64227","25.09357","52.88000"
"2.64347","25.09025","52.90000"
"2.64474","25.09168","52.92000"
"2.64588","25.09636","52.94000"
"2.64666","25.09846","52.96000"
"2.64748","25.09417","52.98000"
"2.64849","25.08839","53.00000"
"2.64949","25.08528","53.02000"
"2.65052","25.08394","53.04000"
"2.65136","25.08265","53.06000"
"2.65225","25.07881","53.08000"
"2.65341","25.07474","53.10000"
"2.65466","25.07524","53.12000"
"2.65584","25.07941","53.14000"
"2.65667","25.08245","53.16000"
"2.65746","25.07940","53.18000"
"2.65846","25.07368","53.20000"
"2.65947","25.06995","53.22000"
"2.66054","25.06839","53.24000"
"2.66146","25.06813","53.26000"
"2.66231","25.06551","53.28000"
"2.66341","25.06142","53.30000"
"2.66466","25.06106","53.32000"
"2.66588","25.06455","53.34000"
"2.66676","25.06798","53.36000"
"2.66752","25.06577","53.38000"
"2.66849","25.05967","53.40000"
"2.66950","25.05553","53.42000"
"2.67056","25.05353","53.44000"
"2.67150","25.05295","53.46000"
"2.67233","25.05079","53.48000"
"2.67339","25.04641","53.50000"
"2.67463","25.04505","53.52000"
"2.67585","25.04822","53.54000"
"2.67679","25.05187","53.56000"
"2.67753","25.05038","53.58000"
"2.67847","25.04432","53.60000"
"2.67950","25.03966","53.62000"
"2.68055","25.03777","53.64000"
"2.68152","25.03705","53.66000"
"2.68233","25.03496","53.68000"
"2.68333","25.03051","53.70000"
"2.68455","25.02820","53.72000"
"2.68579","25.03072","53.74000"
"2.68681","25.03494","53.76000"
"2.68755","25.03480","53.78000"
"2.68842","25.02882","53.80000"
"2.68944","25.02368","53.82000"
"2.69048","25.02131","53.84000"
"2.69150","25.02099","53.86000"
"2.69232","25.01988","53.88000"
"2.69326","25.01577","53.90000"
"2.69445","25.01269","53.92000"
"2.69572","25.01459","53.94000"
"2.69683","25.01941","53.96000"
"2.69759","25.02100","53.98000"
"2.69842","25.01642","54.00000"
"2.69944","25.01056","54.02000"
"2.70048","25.00787","54.04000"
"2.70154","25.00736","54.06000"
"2.70239","25.00699","54.08000"
"2.70331","25.00359","54.10000"
"2.70450","25.00043","54.12000"
"2.70576","25.00175","54.14000"
"2.70689","25.00585","54.16000"
"2.70766","25.00775","54.18000"
"2.70846","25.00336","54.20000"
"2.70947","24.99708","54.22000"
"2.71051","24.99372","54.24000"
"2.71157","24.99292","54.26000"
"2.71246","24.99256","54.28000"
"2.71334","24.98953","54.30000"
"2.71448","24.98615","54.32000"
"2.71571","24.98639","54.34000"
"2.71686","24.98984","54.36000"
"2.71771","24.99200","54.38000"
"2.71848","24.98856","54.40000"
"2.71948","24.98223","54.42000"
"2.72051","24.97861","54.44000"
"2.72157","24.97757","54.46000"
"2.72248","24.97730","54.48000"
"2.72331","24.97435","54.50000"
"2.72440","24.96981","54.52000"
"2.72563","24.96913","54.54000"
"2.72685","24.97275","54.56000"
"2.72776","24.97621","54.58000"
"2.72850","24.97386","54.60000"
"2.72945","24.96760","54.62000"
"2.73048","24.96325","54.64000"
"2.73153","24.96194","54.66000"
"2.73250","24.96189","54.68000"
"2.73329","24.95932","54.70000"
"2.73429","24.95427","54.72000"
"2.73551","24.95179","54.74000"
"2.73675","24.95428","54.76000"
"2.73777","24.95870","54.78000"
"2.73853","24.95898","54.80000"
"2.73942","24.95368","54.82000"
"2.74046","24.94860","54.84000"
"2.74150","24.94659","54.86000"
"2.74252","24.94646","54.88000"
"2.74335","24.94549","54.90000"
"2.74431","24.94135","54.92000"
"2.74552","24.93888","54.94000"
"2.74677","24.94094","54.96000"
"2.74787","24.94544","54.98000"
"2.74863","24.94681","55.00000"
"2.74949","24.94209","55.02000"
"2.75051","24.93667","55.04000"
"2.75152","24.93362","55.06000"
"2.75255","24.93225","55.08000"
"2.75338","24.93074","55.10000"
"2.75428","24.92680","55.12000"
"2.75546","24.92316","55.14000"
"2.75673","24.92430","55.16000"
"2.75789","24.92902","55.18000"
"2.75869","24.93136","55.20000"
"2.75948","24.92725","55.22000"
"2.76046","24.92096","55.24000"
"2.76147","24.91723","55.26000"
"2.76253","24.91542","55.28000"
"2.76342","24.91462","55.30000"
"2.76429","24.91158","55.32000"
"2.76543","24.90786","55.34000"
"2.76668","24.90837","55.36000"
"2.76788","24.91272","55.38000"
"2.76873","24.91590","55.40000"
"2.76947","24.91277","55.42000"
"2.77044","24.90584","55.44000"
"2.77146","24.90174","55.46000"
"2.77254","24.90044","55.48000"
"2.77346","24.90032","55.50000"
"2.77429","24.89827","55.52000"
"2.77535","24.89409","55.54000"
"2.77658","24.89309","55.56000"
"2.77781","24.89646","55.58000"
"2.77877","24.90037","55.60000"
"2.77952","24.89953","55.62000"
"2.78045","24.89366","55.64000"
"2.78147","24.88928","55.66000"
"2.78252","24.88774","55.68000"
"2.78351","24.88751","55.70000"
"2.78434","24.88615","55.72000"
"2.78534","24.88220","55.74000"
"2.78656","24.88041","55.76000"
"2.78781","24.88306","55.78000"
"2.78885","24.88770","55.80000"
"2.78959","24.88827","55.82000"
"2.79044","24.88269","55.84000"
"2.79147","24.87679","55.86000"
"2.79251","24.87423","55.88000"
"2.79353","24.87390","55.90000"
"2.79435","24.87290","55.92000"
"2.79528","24.86880","55.94000"
"2.79649","24.86553","55.96000"
"2.79778","24.86738","55.98000"
"2.79892","24.87276","56.00000"
"2.79971","24.87497","56.02000"
"2.80053","24.87059","56.04000"
"2.80151","24.86456","56.06000"
"2.80251","24.86119","56.08000"
"2.80355","24.85952","56.10000"
"2.80440","24.85805","56.12000"
"2.80527","24.85440","56.14000"
"2.80643","24.85058","56.16000"
"2.80770","24.85120","56.18000"
"2.80889","24.85553","56.20000"
"2.80973","24.85884","56.22000"
"2.81050","24.85583","56.24000"
"2.81148","24.84971","56.26000"
"2.81249","24.84586","56.28000"
"2.81354","24.84448","56.30000"
"2.81443","24.84410","56.32000"
"2.81526","24.84085","56.34000"
"2.81634","24.83625","56.36000"
"2.81763","24.83575","56.38000"
"2.81891","24.84050","56.40000"
"2.81983","24.84575","56.42000"
"2.82055","24.84475","56.44000"
"2.82146","24.83830","56.46000"
"2.82245","24.83264","56.48000"
"2.82350","24.83010","56.50000"
"2.82448","24.82959","56.52000"
"2.82529","24.82762","56.54000"
"2.82629","24.82347","56.56000"
"2.82753","24.82194","56.58000"
"2.82880","24.82476","56.60000"
"2.82981","24.82954","56.62000"
"2.83053","24.82982","56.64000"
"2.83141","24.82398","56.66000"
"2.83245","24.81848","56.68000"
"2.83350","24.81645","56.70000"
"2.83452","24.81637","56.72000"
"2.83534","24.81531","56.74000"
"2.83630","24.81127","56.76000"
"2.83753","24.80878","56.78000"
"2.83882","24.81169","56.80000"
"2.83992","24.81727","56.82000"
"2.84066","24.81879","56.84000"
"2.84150","24.81378","56.86000"
"2.84250","24.80792","56.88000"
"2.84352","24.80472","56.90000"
"2.84455","24.80366","56.92000"
"2.84539","24.80244","56.94000"
"2.84630","24.79875","56.96000"
"2.84747","24.79540","56.98000"
"2.84872","24.79662","57.00000"
"2.84987","24.80097","57.02000"
"2.85067","24.80302","57.04000"
"2.85148","24.79888","57.06000"
"2.85249","24.79330","57.08000"
"2.85351","24.79033","57.10000"
"2.85454","24.78925","57.12000"
"2.85538","24.78826","57.14000"
"2.85623","24.78416","57.16000"
"2.85738","24.78003","57.18000"
"2.85866","24.78057","57.20000"
"2.85988","24.78565","57.22000"
"2.86071","24.78959","57.24000"
"2.86146","24.78671","57.26000"
"2.86244","24.78015","57.28000"
"2.86346","24.77613","57.30000"
"2.86452","24.77463","57.32000"
"2.86542","24.77428","57.34000"
"2.86627","24.77214","57.36000"
"2.86737","24.76856","57.38000"
"2.86862","24.76846","57.40000"
"2.86985","24.77266","57.42000"
"2.87077","24.77683","57.44000"
"2.87151","24.77552","57.46000"
"2.87247","24.76996","57.48000"
"2.87348","24.76586","57.50000"
"2.87453","24.76422","57.52000"
"2.87549","24.76423","57.54000"
"2.87631","24.76273","57.56000"
"2.87732","24.75862","57.58000"
"2.87855","24.75679","57.60000"
"2.87980","24.75988","57.62000"
"2.88080","24.76473","57.64000"
"2.88153","24.76464","57.66000"
"2.88243","24.75893","57.68000"
"2.88345","24.75408","57.70000"
"2.88450","24.75240","57.72000"
"2.88553","24.75249","57.74000"
"2.88635","24.75133","57.76000"
"2.88732","24.74746","57.78000"
"2.88854","24.74528","57.80000"
"2.88980","24.74802","57.82000"
"2.89087","24.75295","57.84000"
"2.89163","24.75415","57.86000"
"2.89249","24.74926","57.88000"
"2.89350","24.74396","57.90000"
"2.89450","24.74119","57.92000"
"2.89553","24.74010","57.94000"
"2.89636","24.73870","57.96000"
"2.89729","24.73486","57.98000"
"2.89849","24.73212","58.00000"
"2.89976","24.73427","58.02000"
"2.90088","24.73939","58.04000"
"2.90166","24.74162","58.06000"
"2.90247","24.73738","58.08000"
